park_id,dimensions_x,dimensions_y,batter_left_x,batter_left_y,batter_right_x,batter_right_y,bases_x0,bases_x1,bases_x2,bases_y0,bases_y1,bases_y2,positions_x0,positions_x1,positions_x2,positions_x3,positions_x4,positions_x5,positions_x6,positions_x7,positions_x8,positions_x9,positions_y0,positions_y1,positions_y2,positions_y3,positions_y4,positions_y5,positions_y6,positions_y7,positions_y8,positions_y9,avg,avg_l,avg_r,d,t,hr,hr_r,hr_l,temperature0,temperature1,temperature2,temperature3,temperature4,temperature5,temperature6,temperature7,temperature8,temperature9,temperature10,temperature11,rain0,rain1,rain2,rain3,rain4,rain5,rain6,rain7,rain8,rain9,rain10,rain11,wind,wind_direction,distances0,distances1,distances2,distances3,distances4,distances5,distances6,wall_heights0,wall_heights1,wall_heights2,wall_heights3,wall_heights4,wall_heights5,wall_heights6,name,picture,picture_night,nation_id,capacity,type,foul_ground,turf,gender,relative_path_3d_model,file_name_3d_model,home_team_dugout_is_at_first_base
556,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9413,0.9402,0.9419,0.8553,0.8708,1.1954,1.1813,1.2218,32,37,46,56,65,73,79,78,69,58,46,36,3,3,3,4,3,3,3,3,3,3,3,3,10,7,313,335,373,403,370,326,307,9,9,9,15,9,9,9,"Peacocks Ballpark","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
557,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9580,0.9554,0.9594,0.9138,0.9278,1.1309,1.1127,1.1647,22,28,39,51,62,72,77,75,65,53,38,26,2,3,3,3,4,4,3,3,3,2,3,2,11,1,311,338,382,409,373,329,306,12,12,12,12,12,12,12,"Explosion Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
558,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9514,0.9477,0.9534,0.8813,0.8988,1.1722,1.1528,1.2083,46,51,55,59,66,72,75,75,72,64,53,46,3,3,3,2,1,0,0,0,0,1,3,3,8,0,314,338,379,406,369,328,307,9,9,9,9,9,9,9,"Field of the Cheetahs","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
559,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0234,1.0133,1.0289,1.1393,1.1818,0.9370,0.9143,0.9793,40,45,53,61,70,78,82,81,74,63,52,43,3,3,3,3,3,3,3,3,3,3,3,3,8,0,322,353,408,422,386,344,318,9,9,9,9,9,9,9,"Rawhide Ballpark","default_turf.jpg","default_turf.jpg",0,400,0,0,1,0,"","",1
560,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0015,0.9868,1.0094,1.0278,1.0593,1.0129,0.9514,1.1273,61,63,67,72,77,81,82,83,81,75,69,63,2,3,3,3,3,5,5,6,5,3,3,2,9,7,326,357,403,419,371,332,303,14,14,6,6,6,6,6,"Highlanders Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
561,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0268,1.0058,1.0381,1.1738,1.2193,0.8959,0.8239,1.0297,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,334,360,419,420,378,331,314,17,17,13,9,9,6,6,"Ballpark of Brooklyn HS","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
562,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0155,1.0060,1.0206,1.1233,1.1648,0.9601,0.9388,0.9998,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,10,6,324,350,406,416,386,343,318,9,9,9,9,9,9,9,"Rattlers Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
563,0,0,344,370,153,373,443,224,86,315,254,303,0,266,259,420,333,47,150,67,264,440,0,317,428,278,226,268,217,167,153,191,0.9595,0.9400,0.9700,0.9700,1.2000,0.6875,0.7400,0.5900,49,52,54,56,59,61,63,64,64,61,55,50,3,3,3,3,1,0,0,0,0,1,3,3,11,5,339,364,404,399,421,365,309,8,8,8,8,8,8,8,"Oracle Park","oracle_park_d.webp","oracle_park_n.webp",0,41503,0,0,0,0,"./oracle_park/","oracle_park.pod",0
564,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0566,1.0431,1.0639,1.2623,1.3238,0.8404,0.8127,0.8917,36,41,48,56,65,75,79,76,69,57,44,36,2,2,2,1,2,2,2,3,3,2,2,2,9,7,330,361,421,426,397,348,324,7,7,7,7,7,7,7,"Lancers Ballpark","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
565,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9407,0.9316,0.9456,0.8613,0.8723,1.1788,1.1218,1.2847,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,0,325,343,378,399,362,317,300,17,17,9,9,9,9,9,"Ballpark of Chandler HS","default_turf.jpg","default_turf.jpg",0,400,0,0,1,0,"","",1
566,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0138,1.0052,1.0184,1.1173,1.1538,0.9499,0.9251,0.9961,22,27,37,48,59,68,73,72,64,52,39,27,3,3,4,4,3,3,3,3,3,3,4,3,10,5,323,353,403,416,387,341,316,10,10,10,15,10,10,10,"Chicago HS Fields","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
567,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0109,1.0021,1.0156,1.1078,1.1478,0.9665,0.9468,1.0033,53,56,62,68,76,81,83,83,79,70,61,55,3,3,3,3,3,4,3,5,3,2,3,3,8,7,323,351,399,421,383,341,320,9,9,9,14,9,9,9,"New Orleans HS Grounds","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
568,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9829,0.9751,0.9871,1.0058,1.0373,1.0603,1.0388,1.1003,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,316,345,394,412,377,332,315,9,9,9,14,9,9,9,"Rampage Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
569,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9780,0.9720,0.9811,0.9688,1.0018,1.1060,1.0862,1.1427,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,317,346,390,407,379,332,313,6,6,6,6,6,6,6,"Ballpark of North Las Vegas HS","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
570,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0537,1.0423,1.0599,1.2563,1.3178,0.8507,0.8282,0.8927,27,31,42,52,63,72,75,74,66,55,43,32,4,3,4,4,4,3,3,3,3,3,3,4,10,6,329,359,419,424,400,348,324,7,7,7,7,7,7,7,"River Hawks Ballpark","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
571,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0152,1.0093,1.0184,1.1778,1.2203,0.9344,0.9472,0.9108,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,323,342,400,418,389,350,333,9,9,9,14,13,17,17,"Abbots Ballpark","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
572,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9839,0.9788,0.9866,1.0083,1.0408,1.0664,1.0498,1.0973,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,2,319,342,391,413,380,335,313,9,9,9,9,9,9,9,"Golden Knights Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
573,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9809,0.9685,0.9876,1.0123,1.0428,1.0486,0.9893,1.1587,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,3,329,351,392,413,373,321,308,17,17,9,9,9,9,9,"Ballpark of Kansas City HS","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
574,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9851,0.9785,0.9886,1.0093,1.0408,1.0606,1.0388,1.1013,31,34,42,52,63,72,77,76,68,56,46,36,3,3,4,4,4,3,3,3,3,3,3,3,10,2,320,345,391,414,378,334,313,9,9,9,9,9,9,9,"Newark HS Grounds","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
575,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9869,0.9810,0.9901,1.0173,1.0513,1.0486,1.0273,1.0883,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,0,319,344,392,416,380,333,312,9,9,9,15,9,9,9,"Cats Stadium","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
576,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9820,0.9854,0.9801,1.0198,1.0503,1.0762,1.1007,1.0309,47,50,58,64,72,79,82,81,76,66,57,49,3,3,3,3,3,3,3,4,3,2,3,3,7,4,313,334,383,412,389,345,320,6,6,7,9,9,17,17,"Colonials Ballpark","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
577,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9069,0.9078,0.9064,0.7333,0.7393,1.3088,1.2968,1.3313,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,308,327,359,400,359,317,304,9,9,9,15,9,9,9,"Superstars Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
578,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9833,0.9772,0.9866,0.9983,1.0273,1.0683,1.0493,1.1038,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,2,316,344,394,410,379,335,312,9,9,9,9,9,9,9,"Power Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
579,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9826,0.9770,0.9856,0.9913,1.0273,1.0870,1.0697,1.1192,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,0,317,343,392,412,380,333,313,7,7,7,7,7,7,7,"Storm Kings Stadium","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
580,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9673,0.9677,0.9671,0.9823,1.0043,1.1059,1.1192,1.0813,21,25,35,45,56,66,72,71,63,51,38,26,3,3,4,4,4,4,3,3,3,3,4,3,12,1,312,336,381,404,382,339,322,9,9,9,9,9,17,17,"Ballpark of Milwaukee HS","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
581,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9693,0.9627,0.9729,0.9583,0.9848,1.1114,1.0913,1.1488,37,42,51,60,68,77,82,81,73,62,49,40,2,3,3,3,3,3,3,2,3,3,3,2,12,0,318,340,389,407,373,332,312,9,9,9,9,9,9,9,"Moose Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
582,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9866,0.9814,0.9894,0.9973,1.0343,1.0778,1.0612,1.1087,26,28,38,48,59,68,72,70,63,52,42,31,6,5,5,5,4,4,3,3,3,3,5,5,11,1,317,342,393,416,380,335,311,7,7,7,7,7,7,7,"Salmon Kings Stadium","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
583,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0158,1.0074,1.0204,1.1143,1.1598,0.9736,0.9542,1.0097,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,0,323,353,402,418,388,341,320,7,7,7,7,7,7,7,"Dukes Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
584,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0034,0.9961,1.0074,1.0898,1.1253,0.9898,0.9746,1.0181,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,6,321,348,398,415,384,341,320,10,10,10,10,10,10,10,"Field of the Browns","default_turf.jpg","default_turf.jpg",0,200,0,0,1,0,"","",1
585,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0177,1.0082,1.0229,1.1103,1.1553,0.9646,0.9385,1.0130,52,55,59,66,75,84,87,85,81,71,59,52,2,2,2,1,1,1,1,3,2,1,1,2,8,5,323,354,404,421,386,340,316,7,7,7,11,7,7,7,"Pipeliners Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
586,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9787,0.9713,0.9826,0.9833,1.0173,1.0964,1.0775,1.1315,47,52,58,66,75,86,91,89,81,69,55,47,1,1,1,1,0,0,0,1,1,1,1,1,9,2,319,342,393,408,376,334,314,7,7,7,7,7,7,7,"Devil Rays Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
587,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9668,0.9614,0.9697,0.9593,0.9878,1.1083,1.0908,1.1408,28,32,38,45,55,64,70,68,60,49,36,29,2,2,3,3,3,3,3,4,3,2,2,2,10,7,320,340,381,413,372,330,315,9,9,9,15,9,9,9,"Swarm Stadium","default_grass.jpg","default_grass.jpg",0,200,0,0,0,0,"","",1
588,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9650,0.9610,0.9671,0.9518,0.9743,1.1146,1.0961,1.1491,24,26,34,45,56,65,70,68,60,50,40,29,4,4,4,4,4,4,3,3,3,3,4,4,10,4,320,341,381,407,375,331,312,10,10,10,10,10,10,10,"River Sharks Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
589,0,0,323,362,148,362,443,224,86,315,254,303,0,266,242,420,333,47,150,67,237,440,0,317,411,278,226,268,217,167,140,180,0.9635,0.9700,0.9600,0.9600,0.7100,1.0615,1.0300,1.1200,57,58,58,61,63,66,69,71,70,67,62,58,2,3,3,1,0,0,0,0,0,1,1,2,8,6,330,355,387,400,370,350,330,8,8,8,8,8,8,8,"Angel Stadium of Anaheim","angel_stadium_of_anaheim_d.webp","angel_stadium_of_anaheim_n.webp",0,45050,0,0,0,0,"./angel_stadium_of_anaheim/","angel_stadium_of_anaheim.pod",0
590,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9929,0.9748,1.0026,1.0598,1.0948,1.0071,0.9409,1.1302,32,35,43,53,64,72,78,76,69,57,47,37,3,3,4,4,3,3,3,3,3,3,3,3,10,4,334,355,401,411,369,326,314,17,17,9,9,8,6,6,"Swamp Bats Ballpark","default_turf.jpg","default_turf.jpg",0,200,0,0,1,0,"","",1
591,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9922,0.9872,0.9949,1.0348,1.0648,1.0308,1.0091,1.0711,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,320,347,393,413,384,336,311,10,10,10,10,10,10,10,"Ghostriders Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
592,0,0,322,355,136,355,417,224,68,304,254,303,0,245,250,406,310,47,136,66,264,443,0,312,406,268,219,268,212,154,138,179,1.1805,1.2000,1.1700,1.2700,1.9400,1.2170,1.2100,1.2300,29,33,40,48,57,68,73,72,62,51,38,30,2,3,3,3,3,3,3,3,3,2,3,2,9,5,347,365,390,415,375,360,350,8,8,8,8,8,8,8,"Colorado Field","colorado_field_d.webp","colorado_field_n.webp",0,50445,0,0,0,0,"./colorado_field/","colorado_field.pod",1
593,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9957,0.9935,0.9969,1.0753,1.1113,1.0286,1.0501,0.9887,40,44,52,60,69,76,80,79,72,61,51,43,3,3,4,3,3,3,3,4,3,2,3,3,8,2,313,337,393,416,385,348,328,7,7,7,7,11,15,15,"Ballpark of Huntsville HS","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
594,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0189,1.0197,1.0184,1.1493,1.1913,0.9498,0.9701,0.9122,28,32,38,45,55,64,70,68,60,49,36,29,2,2,3,3,3,3,3,4,3,2,2,2,10,2,315,344,397,420,400,351,325,7,7,7,11,11,15,15,"Ballpark of Colorado Springs HS","default_turf.jpg","default_turf.jpg",0,400,0,0,1,0,"","",1
595,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9862,0.9789,0.9901,1.0053,1.0408,1.0677,1.0502,1.1002,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,1,318,344,394,413,377,336,315,7,7,7,11,7,7,7,"Tribe Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
596,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9876,0.9726,0.9956,1.0173,1.0453,1.0302,0.9648,1.1517,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,2,326,354,400,413,371,323,305,17,17,9,9,9,9,9,"Tornado Stadium","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
597,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9352,0.9395,0.9329,0.8603,0.8683,1.2087,1.2332,1.1634,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,2,307,330,365,399,373,335,318,6,6,7,14,13,17,17,"Jackrabbits Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
598,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9304,0.9272,0.9321,0.8133,0.8253,1.2333,1.2148,1.2678,46,51,55,59,66,72,75,75,72,64,53,46,3,3,3,2,1,0,0,0,0,1,3,3,8,4,311,334,371,403,362,322,307,9,9,9,13,9,9,9,"Senators Stadium","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
599,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0575,1.0527,1.0601,1.3043,1.3528,0.7998,0.8155,0.7707,73,73,74,76,77,80,81,82,82,80,78,75,3,3,3,3,3,3,2,3,3,3,3,3,11,1,323,353,415,424,406,362,331,7,7,10,16,14,18,18,"Silver Hawks Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
600,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9898,0.9859,0.9919,1.0163,1.0468,1.0485,1.0303,1.0823,44,49,57,65,73,81,85,84,78,67,55,47,3,3,3,3,3,3,3,2,3,2,3,2,11,2,316,347,392,413,385,335,311,9,9,9,9,9,9,9,"Smokies Ballpark","default_grass.jpg","default_grass.jpg",0,300,0,0,0,0,"","",1
601,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9712,0.9647,0.9746,0.9668,0.9908,1.0886,1.0664,1.1299,47,52,58,66,75,86,91,89,81,69,55,47,1,1,1,1,0,0,0,1,1,1,1,1,9,5,320,341,386,412,371,333,311,10,10,10,16,10,10,10,"Blackhawks Ballpark","default_grass.jpg","default_grass.jpg",0,400,0,0,0,0,"","",1
602,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0523,1.0495,1.0539,1.2833,1.3343,0.8329,0.8535,0.7947,52,55,61,66,74,80,82,82,79,69,60,54,3,3,3,3,3,4,4,6,3,2,3,3,6,2,323,350,410,425,406,362,332,7,7,9,10,10,18,18,"Emeralds Ballpark","default_turf.jpg","default_turf.jpg",0,300,0,0,1,0,"","",1
603,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0141,1.0056,1.0186,1.1243,1.1658,0.9613,0.9398,1.0013,42,45,53,61,69,77,80,79,73,62,52,44,3,3,4,3,3,3,3,3,3,3,3,3,7,4,324,353,402,415,389,340,320,9,9,9,9,9,9,9,"Ballpark of Charlotte College","default_grass.jpg","default_grass.jpg",0,1300,0,0,0,0,"","",1
604,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0129,1.0032,1.0181,1.0978,1.1418,0.9786,0.9557,1.0212,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,3,323,351,403,420,383,341,317,7,7,7,12,7,7,7,"Ballpark of Anaheim College","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
605,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0012,0.9943,1.0049,1.0753,1.1128,1.0059,0.9898,1.0358,53,56,62,67,73,79,82,81,78,69,62,55,3,3,3,3,3,4,4,5,4,3,3,3,8,0,321,348,396,416,384,339,319,9,9,9,9,9,9,9,"Freedom Ballpark","default_grass.jpg","default_grass.jpg",0,1300,0,0,0,0,"","",1
606,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0083,0.9999,1.0129,1.0993,1.1408,0.9831,0.9623,1.0218,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,5,321,351,399,420,385,337,320,9,9,9,9,9,9,9,"Gilbert College Fields","default_grass.jpg","default_grass.jpg",0,1400,0,0,0,0,"","",1
607,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9738,0.9663,0.9779,0.9713,1.0023,1.1071,1.0907,1.1377,27,33,44,54,64,74,79,77,68,57,43,31,3,3,3,4,4,3,3,3,3,3,3,3,11,5,321,343,386,410,371,335,318,7,7,7,7,7,7,7,"Raptors Ballpark","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
608,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9701,0.9640,0.9734,0.9598,0.9873,1.1041,1.0863,1.1373,50,55,62,68,75,81,84,85,80,71,60,52,3,3,3,3,3,3,3,2,3,3,3,3,9,7,316,339,389,410,373,332,312,9,9,9,14,9,9,9,"Austin College Grounds","default_grass.jpg","default_grass.jpg",0,1600,0,0,0,0,"","",1
609,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9659,0.9576,0.9704,0.9618,0.9868,1.1109,1.0891,1.1516,69,69,69,68,64,60,60,64,69,75,73,71,11,10,7,1,0,0,0,0,0,1,5,11,8,4,318,340,390,404,371,330,315,10,10,10,10,10,10,10,"Field of the Hot Rods","default_grass.jpg","default_grass.jpg",0,1700,0,0,0,0,"","",1
610,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,1.0057,0.9892,1.0146,1.0968,1.1323,0.9667,0.9064,1.0787,42,44,47,51,57,61,66,66,61,53,46,41,6,6,6,5,3,3,3,2,3,3,7,6,7,3,332,353,408,413,374,334,312,17,17,13,9,7,6,6,"Maroons Ballpark","default_turf.jpg","default_turf.jpg",0,1700,0,0,1,0,"","",1
611,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9825,0.9785,0.9846,1.0023,1.0343,1.0702,1.0538,1.1008,24,27,37,48,60,69,73,71,64,52,41,29,4,3,4,4,4,3,3,3,3,3,4,5,9,4,320,343,386,416,380,334,313,9,9,9,9,9,9,9,"Blizzard Ballpark","default_grass.jpg","default_grass.jpg",0,1400,0,0,0,0,"","",1
612,0,0,337,355,140,355,443,224,86,315,254,303,0,266,266,420,333,47,150,67,264,440,0,317,411,278,226,268,217,167,153,191,0.9808,0.9678,0.9879,0.9983,1.0253,1.0431,0.9757,1.1685,35,38,47,56,66,75,79,77,71,59,49,40,3,3,4,3,3,3,3,3,3,3,3,3,9,6,329,352,394,412,371,322,303,18,18,10,14,8,7,7,"Flying Squirrels Ballpark","default_grass.jpg","default_grass.jpg",0,1300,0,0,0,0,"","",1
